"custId","predRevenue"
1794,0.357165554900765
1796,0.325744045712454
1798,1.26575714394833
1802,0.349105334739501
1805,0.478504707230123
1806,0.340901264220311
1808,0.691884430882702
1809,0.343273618933855
1811,0.498965726677579
1814,-0.441199231591535
1816,1.82439821076222
1819,0.4149962689027
1821,0.479069688032756
1824,0.404668806094534
1825,0.836954717827345
1827,0.584490945281234
1828,0.491413231760142
1829,0.387699163101758
1830,1.93240255015075
1831,0.353431142278166
1832,-0.406472344667532
1837,1.15769806850592
1838,0.571850047549281
1839,0.352045255669934
1841,0.790276244624507
1842,0.419981259227138
1843,0.45728107235378
1844,0.937228489275203
1848,0.335234392780229
1849,0.422150544464982
1850,-0.358351554850967
1851,0.348898843613662
1852,-0.370063480096496
1853,-0.317941652850319
1855,1.82916696834117
1858,2.01252781218527
1863,0.44044275793544
1866,1.33891316828316
1868,2.27258236626005
1869,0.337729622044327
1871,0.388005715720228
1875,0.353501818463827
1877,0.385929770550152
1878,0.394785706371517
1879,2.90101210131253
1881,0.390333852885825
1884,0.475041359303228
1887,-0.324090369739058
1888,0.356282996668107
1890,0.377580302650367
1892,0.391446348737897
1893,0.336620479591394
1894,-0.163078388298311
1895,0.203750877394563
1896,0.355496344740822
1898,0.433779072514812
1901,0.416863962071134
1902,1.94683664869943
1905,0.409063683645323
1907,0.542158419109955
1909,2.29315888338327
1912,0.718901894135874
1915,0.850325708773711
1917,1.3781285537504
1919,0.333538287176171
1920,0.391104511328748
1924,1.88674366620787
1929,0.36485651440103
1930,1.6010704127455
1931,3.23939617856386
1933,2.25535477427029
1935,0.27552755489976
1939,2.59916977098962
1940,0.752537459423558
1942,0.663092869332599
1944,0.460482845071285
1945,0.846400143300035
1947,0.359788991393561
1950,0.358950591557983
1953,0.760640231808366
1955,0.429567893829502
1957,0.33473952752867
1961,0.493466126292443
1962,1.91731043380828
1964,-0.379931277945285
1965,-0.272469055462944
1967,0.36290960002172
1968,0.640521531031175
1971,1.94244939872593
1972,-0.380660248677333
1973,3.01414767935146
1976,0.521415771781813
1980,0.360552679134338
1981,0.389998821400036
1982,0.355950241192041
1983,0.390802746356804
1984,0.367197155149849
1990,0.354019493199627
1991,0.485301796055591
1992,1.84623214013094
1993,-0.216946732848773
1998,1.07449670209271
2002,-0.111166050671911
2003,0.408157369514556
2004,0.358895403799283
2006,0.348213730974294
2008,0.41359201010162
2009,0.429241963453448
2010,0.909968057011659
2011,0.349916106570229
2013,0.344521037913037
2014,1.83556198199995
2016,2.65491998823196
2017,0.388377937498248
2018,0.392614355403403
2019,-0.303346345802859
2022,-0.268534677486503
2027,1.64957637862102
2029,0.360022864820649
2030,-0.328628074968532
2033,0.34361670761134
2038,1.9373711988411
2041,0.395185519753853
2043,0.403526816710275
2045,0.481995126100964
2048,0.79274205786577
2050,0.341381373605643
2053,0.991950508435191
2054,1.74941401699937
2056,0.430840088898114
2058,0.380482266924599
2065,0.975204751872481
2068,1.91125319540619
2069,0.359886444721603
2070,0.379796535476163
2072,0.356109188671194
2074,1.60929838990611
2076,-0.424236510226556
2077,1.74041761914819
2078,0.37477297066284
2080,0.499100860611601
2081,1.96142693760041
2086,0.419676872440405
2088,0.406291305269992
2090,0.362809621406673
2095,0.905585184647745
2097,0.752977687474485
2099,0.782620803102924
2100,0.410238306107774
2101,0.671274462522415
2102,0.504966102284892
2107,-0.42659479613394
2109,1.9373509076998
2110,0.463613381944929
2111,0.433298508122812
2113,0.429874668424856
2114,1.580157791415
2117,0.444117273480331
2119,0.426803277867919
2121,0.370113838889774
2125,0.420775955672304
2126,1.98074456226425
2128,3.56570913530165
2129,-0.240858592082143
2131,0.40217968756998
2132,-0.276176613592028
2133,0.628662133574647
2134,0.425072260578649
2136,0.422953603932697
2137,2.14039032035255
2139,0.495532984979369
2140,0.428828385143036
2142,0.297192521034173
2143,0.430628160442598
2146,0.351714917857842
2148,2.18342131613872
2150,0.419308867597808
2151,0.369887304720232
2152,-0.330053221504804
2154,0.427485341962615
2155,0.247007813548102
2156,0.446656962422294
2158,-0.0866056461735023
2159,1.8846571087958
2163,1.17661372786048
2165,2.12042393909942
2168,0.503127861698045
2169,1.59917803970443
2174,0.378951988500507
2176,1.52756153229031
2177,0.426437639059993
2179,1.04866836207073
2180,0.528459906477394
2183,0.382185438782202
2184,-0.412323593909413
2186,0.349094924186949
2188,0.568291457626748
2193,0.360495753250168
2194,0.371315707151474
2195,0.337276703857444
2196,-0.259021062354137
2197,2.1495001001107
2199,-0.33705928124245
2202,0.460626613528011
2207,1.70291067480787
2208,0.329256255828985
2209,0.378172994335436
2211,1.71375791545902
2213,0.423152995978138
2214,2.90837078444862
2215,1.15598002180235
2217,0.420853669834726
2218,0.401272917456161
2220,1.13179570614587
2222,-0.328286988320384
2223,-0.235847430750576
2224,1.19315421555363
2227,-0.0581754801718861
2229,1.51775842273944
2230,-0.320990543327549
2232,0.429237922994241
2233,0.364380836780639
2234,0.366020953814262
2236,0.361621025689464
2238,3.62228133979167
2239,0.644096386465686
2240,1.09985626158159
2241,0.333000419244468
2242,2.39897002772137
2243,0.912598907674055
2244,-0.277425247439012
2247,0.435587505614872
2248,1.61833000418949
2251,1.72958419317244
2253,1.90903359428121
2255,0.428230079652075
2260,-0.200220995644951
2262,0.430217025517991
2263,-0.298348360487997
2266,0.435811555448009
2271,0.350003181196186
2272,0.327355456375425
2275,0.402489096653938
2276,0.419224095305589
2279,0.349967716114498
2283,-0.3554952677197
2284,0.402015917020151
2285,1.5944121629429
2293,0.398731019134563
2296,0.451705802855996
2299,-0.360304952098904
2301,2.01045819837614
2302,0.36609183930299
2303,1.26623785514225
2304,0.570520736470085
2305,1.57004141945075
2309,-0.452493184138628
2310,0.413248743971535
2312,0.368987742888411
2314,0.355884483628455
2316,0.748305010971096
2317,-0.448874470611438
2320,0.0720402597550891
2321,2.2597792474075
2325,1.70132375899247
2327,-0.416526208392856
2328,0.454692134466513
2329,0.749234577988486
2331,1.05618181869366
2334,2.17951649660001
2338,2.13153377124857
2339,0.452864821628282
2341,0.355283588173172
2343,0.574500051881392
2345,2.34287661163236
2346,1.22702998139236
2347,-0.194358680640916
2348,0.415858862419173
2350,2.01874036914866
2351,0.499935265488638
2360,0.513908807877747
2362,0.733370290723639
2363,0.388029958475472
2365,0.817809853949294
2366,0.788914673773088
2369,-0.316945546727405
2374,-0.267684978858986
2375,-0.352212658517649
2378,-0.0827771482485851
2382,0.651002337589121
2384,0.378818416743199
2386,1.68533587587649
2387,2.1186607932641
2388,-0.266978704835898
2390,0.483359296217341
2391,0.431073665594484
2392,1.59512109575836
2394,0.414824400210575
2397,-0.382997919208998
2404,0.600139667272694
2406,0.451539302266162
2410,1.69018936374757
2411,0.42035916501482
2413,1.49084410915636
2414,1.94144339985392
2416,1.09137883309265
2417,-0.39103563831417
2418,0.323240576277607
2420,0.905681002390864
2421,0.42106280909937
2423,0.332251714873252
2424,1.29654933877558
2427,0.0199446772934924
2429,0.767227818340241
2430,0.383266630175552
2435,0.361936559163166
2437,0.426684094397822
2439,0.409952856328142
2440,0.373431319802821
2444,1.53467691290628
2445,-0.177042002441935
2448,1.51570558247959
2452,0.841663810545696
2453,1.1260496760677
2455,0.358370853912738
2458,1.61486228706157
2460,-0.396248367599434
2462,0.363295341024215
2463,0.728671827356068
2465,0.453915064979645
2470,0.812638575771438
2472,0.510120226711384
2473,0.439500854159527
2474,0.370300564525977
2475,0.443516802157633
2480,1.51119804105622
2481,0.35825557797353
2482,0.424053490573628
2483,0.416188792303835
2484,-0.363814222872364
2485,0.342725413250666
2486,0.655962045790344
2488,0.336157460256493
2489,2.20895931459996
2490,0.628725306700361
2491,1.82596347146186
2492,0.328437102775442
2496,1.74937050073875
2497,0.353088831662082
2498,0.347598566509918
2500,0.574643893139185
2503,0.366098409599268
2504,2.14311524374415
2505,0.522751898860889
2506,0.351404169475712
2510,0.858204681579049
2511,0.430512537721939
2512,0.328403900938915
2513,0.363645659757647
2515,2.39893838793724
2516,0.363961734689283
2517,1.6336144681479
2519,0.347922340154369
2521,1.64810561149536
2523,0.383571275339701
2526,0.337457186802169
2527,0.363883050386275
2535,0.812505909477399
2538,2.71476055388969
2539,-0.325296306846126
2541,0.547557103757092
2542,0.3749123600934
2544,0.369811464208895
2545,0.338149652349284
2547,0.428866542978556
2548,0.802316693942313
2549,1.76416640242496
2551,0.926750474411889
2559,0.448066636779102
2561,2.74722979734835
2563,2.58082706010754
2565,1.27277434950148
2566,3.28296331296834
2567,0.361183463977608
2569,0.816434845574097
2570,1.28672596893021
2571,0.402545549331173
2572,0.434991077348679
2576,0.371896377560387
2578,-0.000582110321527107
2580,0.32928088078983
2583,0.520860904801013
2584,0.368166019047196
2585,0.91445049604554
2586,0.623310649029749
2590,-0.326913650796042
2595,0.391728061566005
2596,0.419762846926611
2600,1.56576097549978
2604,0.476377132453487
2605,3.40934051459416
2608,-0.21072286348515
2614,0.593266643715317
2615,0.471166682751627
2616,0.38646265160878
2620,1.63367168523634
2621,1.61519176688896
2623,1.90630710724564
2631,0.430206340985053
2632,0.990112589191421
